Song Name,mfccs_mean_0,mfccs_std_0,mfccs_mean_1,mfccs_std_1,mfccs_mean_2,mfccs_std_2,mfccs_mean_3,mfccs_std_3,mfccs_mean_4,mfccs_std_4,mfccs_mean_5,mfccs_std_5,mfccs_mean_6,mfccs_std_6,mfccs_mean_7,mfccs_std_7,mfccs_mean_8,mfccs_std_8,mfccs_mean_9,mfccs_std_9,mfccs_mean_10,mfccs_std_10,mfccs_mean_11,mfccs_std_11,mfccs_mean_12,mfccs_std_12,chroma_mean_0,chroma_mean_1,chroma_mean_2,chroma_mean_3,chroma_mean_4,chroma_mean_5,chroma_mean_6,chroma_mean_7,chroma_mean_8,chroma_mean_9,chroma_mean_10,chroma_mean_11,chroma_std_0,chroma_std_1,chroma_std_2,chroma_std_3,chroma_std_4,chroma_std_5,chroma_std_6,chroma_std_7,chroma_std_8,chroma_std_9,chroma_std_10,chroma_std_11,album,artist,release_date,length,popularity,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,time_signature,key,mode,uri,release_year
Walk Thru Fire,-50.183323,112.22998,95.77589,37.458,5.599245,20.531801,11.487325,14.628393,4.289808,10.82719,5.497502,12.426818,3.1597033,10.054588,-0.29754323,11.801607,-7.3964186,10.748417,1.2709413,12.031245,-7.543812,13.75839,-0.8555202,13.4592,-6.5872636,12.133282,0.38196334,0.2561499,0.36481723,0.23058781,0.34024656,0.5849184,0.28679946,0.28158382,0.25785437,0.45821577,0.30445993,0.24231504,0.33808166,0.21273269,0.34478828,0.21912588,0.25046813,0.37009254,0.19662853,0.3011427,0.20479794,0.34063515,0.26964465,0.22210458,Walk Thru Fire,Vicetone,2018-08-03,194482,64,0.329,0.639,0.664,1.53e-06,0.382,-4.926,0.0357,116.028,0.351,4,5,1,spotify:track:2wQ411UQL2MRsdAgPRUstT,2018
Want to Want Me,-40.636616,94.786194,63.20437,27.585823,4.2269354,21.947031,24.244831,16.64879,4.1064944,12.312124,12.010335,10.421663,3.8837323,9.694475,9.407012,8.449032,0.06584509,8.760985,7.4069476,8.267475,1.9640722,8.943828,2.7800076,8.39368,0.5670133,8.474887,0.43601203,0.37664992,0.48609945,0.56933564,0.34812465,0.3448343,0.30229256,0.41054457,0.2941302,0.3029437,0.42797804,0.366613,0.34239227,0.28090245,0.31360093,0.3489443,0.23780064,0.30782685,0.24739641,0.329646,0.27026147,0.24972984,0.3193139,0.26912397,Everything Is 4,Jason Derulo,2015-05-29,207719,73,0.00906,0.775,0.68,0.0,0.109,-5.508,0.0629,114.025,0.656,4,0,0,spotify:track:7oGZAicScQt96OAW4AruYy,2015
Want You Bad,8.017668,73.55433,70.65936,16.066742,-8.691016,14.442763,32.543617,9.784475,8.054439,8.367768,5.7500734,6.7347918,4.5120964,7.7980256,12.019255,6.5660973,1.0642308,6.4438844,5.8232975,7.13334,-3.703901,6.3781033,4.0748816,6.8366623,-1.7589955,6.217927,0.43564668,0.4606201,0.3423275,0.4175627,0.50310266,0.34185886,0.4083969,0.3667849,0.46964216,0.37176636,0.41033402,0.57618403,0.2574082,0.31442052,0.21166794,0.23661849,0.33238193,0.21907869,0.29640293,0.2451609,0.32036442,0.27157876,0.2543998,0.31498075,Conspiracy Of One,The Offspring,2000-11-14,202573,71,5.59e-05,0.491,0.966,0.0,0.307,-4.28,0.0538,105.544,0.614,4,4,1,spotify:track:6hwQ69v7VbPhTTR2fOtYX7,2000
War Game,-36.09493,88.48943,94.453766,38.587383,-11.17236,21.453184,12.609571,20.733913,-4.2413726,15.195776,4.677155,14.233531,-4.95546,12.736603,6.34272,10.328754,-4.278188,12.040646,7.2431855,10.200035,-3.5161169,9.309959,-0.039552815,9.654251,-1.6047461,9.363802,0.3733045,0.3561076,0.42112502,0.30968893,0.4075637,0.45605284,0.37190768,0.4305534,0.43838012,0.6268133,0.38764036,0.33696243,0.31535438,0.26878145,0.3111997,0.24920417,0.30295485,0.33838493,0.27570826,0.3282806,0.2707863,0.32948256,0.26521495,0.2716699,War Game,Unknown Brain,2019-06-28,206147,24,0.0367,0.51,0.802,3.09e-05,0.119,-4.836,0.0575,113.269,0.398,5,7,0,spotify:track:47MUAluM4vFNlZf7uhSu0w,2019
War With Heaven,-78.78659,92.337746,84.35101,33.418888,-8.185411,33.14245,9.09566,21.350468,-1.7046764,17.839945,6.388283,18.926596,-6.822356,15.89897,3.158481,17.033646,-6.5122285,13.88073,0.89238244,13.657434,-3.2662585,13.675134,-3.3684902,12.916336,-4.7088985,11.818824,0.5139141,0.3520013,0.41033533,0.31526402,0.42417,0.41908112,0.3382661,0.44641522,0.373217,0.49118674,0.36629397,0.38190594,0.35782102,0.26353082,0.34847596,0.26402783,0.33690417,0.3352703,0.24993344,0.32374036,0.2553501,0.33787304,0.28252038,0.2847367,Shang-Chi and The Legend of The Ten Rings: The Album,88rising,2021-09-03,193373,55,0.014,0.622,0.671,0.0,0.304,-6.426,0.026,84.996,0.572,4,5,1,spotify:track:14gmLQPNYokqB8OKxAp69f,2021
warm - English Version,-151.4092,110.77118,131.91739,52.85475,21.757849,28.160305,16.633121,21.168978,6.3651686,13.208073,14.888193,14.957227,3.1487284,11.896765,5.032876,12.2976055,-2.1299868,9.262931,2.4991586,10.226852,-2.6459193,8.7384205,-2.899286,8.920292,-8.260906,8.109453,0.39303342,0.5213074,0.4533957,0.5248747,0.35264423,0.2858518,0.321807,0.28448963,0.39568728,0.32827556,0.35625154,0.4229102,0.2771212,0.34983462,0.2895678,0.35960653,0.26881137,0.2722545,0.31325516,0.2440639,0.31548366,0.2892075,0.2720937,0.33908853,warm,Junggigo,2020-06-18,188320,0,0.491,0.853,0.295,0.321,0.0876,-7.628,0.0532,82.03,0.464,4,8,0,spotify:track:4qzmf0x7rr10bc3ViMl3oN,2020
Wassup,-47.98396,100.34667,84.63156,55.635258,-1.7364811,39.03764,15.350827,21.767921,3.5694034,18.884066,4.6518903,17.584599,4.016928,13.013027,9.521464,12.105706,-2.7275121,10.580492,3.5800784,8.840076,-0.31703308,8.638521,3.9571047,7.7054043,-2.11418,8.08334,0.48411965,0.35690278,0.37608826,0.42126837,0.43637878,0.4322436,0.44586453,0.4743941,0.48663527,0.5827618,0.5400211,0.4715763,0.33241457,0.25498277,0.27366796,0.27737683,0.27919942,0.29200086,0.2788865,0.28470838,0.28720963,0.32312363,0.29653585,0.27563623,Wassup,Wax Motif,2018-07-06,166899,17,0.278,0.874,0.846,0.0135,0.0679,-4.597,0.127,127.946,0.599,4,10,1,spotify:track:0F7QXROOI2BvAOCI0uFCJ4,2018
Wasteland - Wooli Remix,-46.042557,138.02994,103.66997,54.234627,-5.964109,25.236137,11.910197,12.655349,9.595167,13.693319,5.31364,10.538486,-5.989642,9.818467,-4.663718,9.388448,-1.89936,8.132445,3.8647408,8.437833,1.1189086,7.212728,0.70079124,8.347237,-4.2344837,8.277712,0.33976445,0.23814888,0.33215466,0.2516494,0.47032836,0.34123874,0.2595688,0.39537254,0.29051006,0.4920501,0.23943338,0.29480073,0.30128053,0.18798341,0.33992267,0.19214965,0.3383479,0.2958657,0.2103401,0.35533413,0.18705955,0.36725476,0.1683558,0.2772912,Wasteland (Wooli Remix),Trivecta,2020-06-10,263661,25,0.548,0.284,0.558,3.39e-06,0.0908,-4.329,0.0352,142.076,0.0701,4,9,0,spotify:track:0ndSLzMfWD89qX7ntCNNDi,2020
Watch (feat. Lil Uzi Vert & Kanye West),-78.94576,91.64068,63.416782,43.760075,1.182923,45.085827,4.162768,23.417019,6.7806964,20.404669,1.2115288,18.699871,-7.926246,15.659137,7.0364923,15.600539,-5.617756,13.81664,6.824883,14.9935665,-4.1746716,12.51627,5.776562,11.96845,2.5690138,10.142532,0.40361825,0.45609277,0.4040332,0.3395217,0.44248432,0.32702905,0.41213086,0.3409039,0.34656414,0.47442868,0.4095105,0.51538235,0.29607064,0.3295768,0.30583766,0.25989026,0.32410815,0.24805836,0.29944345,0.28135112,0.2724845,0.33379933,0.278631,0.34405655,Watch (feat. Lil Uzi Vert & Kanye West),Travis Scott,2018-05-04,217405,59,0.0372,0.706,0.559,0.0,0.379,-5.216,0.0416,78.534,0.252,4,4,0,spotify:track:3DoBTwfr8yi2LN08SBpFkN,2018
Watermelon Sugar,-40.0836,98.545975,83.74575,34.11395,1.8627943,20.952269,11.969427,23.387106,-2.5506349,15.282276,5.5295606,13.003434,-5.9728265,13.304871,-1.2114831,12.215002,-5.4871244,10.256597,2.3900673,10.4040165,-5.126347,11.064844,-1.0678025,9.401359,-7.391012,10.151423,0.40621755,0.333644,0.5335272,0.27174732,0.3031183,0.28826246,0.26907393,0.34348267,0.2649204,0.38821822,0.21519749,0.28971946,0.34842512,0.23196563,0.3829735,0.218799,0.30079392,0.30341125,0.2399935,0.33181393,0.22872175,0.34185988,0.20560125,0.26424298,Fine Line,Harry Styles,2019-12-13,174000,82,0.122,0.548,0.816,0.0,0.335,-4.209,0.0465,95.39,0.557,4,0,1,spotify:track:6UelLqGlWMcVH1E5c4H7lY,2019
Way Out (feat. Big Sean),-98.35572,83.740234,66.79684,38.639812,-1.5051355,33.310978,4.1070867,22.973442,3.2591515,21.014133,-15.183703,19.167269,-3.717674,14.651936,1.3282893,15.143901,-14.539454,13.377992,4.161319,12.917827,-11.272468,12.351653,2.787369,11.3048315,-4.9391303,10.411437,0.3754406,0.42804182,0.47742403,0.38103583,0.41790113,0.3422841,0.41442755,0.35199842,0.2673235,0.30423298,0.3563115,0.47410935,0.29140702,0.31056115,0.34062785,0.27707162,0.35812968,0.28090835,0.31332383,0.29339677,0.23438963,0.2714802,0.2850716,0.33577454,Way Out (feat. Big Sean),Jack Harlow,2020-12-09,168906,51,0.114,0.945,0.582,0.0,0.103,-8.357,0.0719,108.025,0.907,4,11,0,spotify:track:6rLi6PyWXu1rPlShuIZpj6,2020
We Are Never Ever Getting Back Together (Taylor's Version),-82.334816,99.34958,56.53216,30.364037,5.8425417,24.010117,27.586697,17.31008,8.629227,13.492429,8.864014,14.364965,12.795217,12.303267,5.3655214,11.726863,6.1572256,10.553151,7.2396135,10.832769,-5.0584884,10.128853,3.671723,9.19912,-2.5499187,9.343699,0.38227418,0.38198176,0.4786081,0.32532954,0.3015962,0.28114453,0.37240863,0.5032467,0.38839218,0.50608265,0.38133037,0.4729912,0.29086915,0.2672299,0.3315163,0.2578276,0.27917328,0.2572466,0.27095222,0.34643218,0.26760545,0.35600254,0.2664039,0.33792603,Red (Taylor's Version),Taylor Swift,2021-11-12,193146,63,0.0317,0.567,0.686,1.86e-06,0.0732,-6.139,0.175,172.014,0.716,4,7,1,spotify:track:31CdkzHnMbvJuKZvtCQfR6,2021
we can't be friends (wait for your love),-105.44824,109.57948,90.49189,36.645287,13.339219,26.346209,18.913496,16.195332,11.232129,14.884472,0.24953413,18.157568,8.8708,15.044776,-1.2612089,15.430221,8.695143,14.055968,3.3353636,12.647503,-9.392079,11.879828,-1.664078,9.541277,-1.3752043,9.083471,0.47138855,0.2990944,0.31784976,0.28271666,0.4327041,0.53963155,0.34330654,0.41550052,0.3443308,0.48059905,0.40087074,0.35717306,0.35855076,0.24062978,0.30698398,0.2536382,0.30593413,0.35172737,0.24780378,0.3236761,0.26421404,0.34146923,0.32187364,0.2701094,eternal sunshine,Ariana Grande,2024-03-08,228639,81,0.0615,0.645,0.646,3.04e-05,0.074,-8.334,0.0427,115.842,0.295,4,5,1,spotify:track:46kspZSY3aKmwQe7O77fCC,2024
We Could Be Love,-54.370144,105.31085,77.89275,35.332455,-6.183519,27.222118,16.786077,19.999924,1.9772913,15.857767,7.19941,15.127914,1.4707494,12.455596,5.253292,12.598995,-7.428347,13.250063,4.9482574,10.53551,-7.406116,11.535269,-1.4641435,10.925206,-5.072016,10.243106,0.46594137,0.40075222,0.27120873,0.32008615,0.32817498,0.56957144,0.39766547,0.41397482,0.48007712,0.43257198,0.6085237,0.3847511,0.32769936,0.2757639,0.22181796,0.29968715,0.22553003,0.31483293,0.2724258,0.28813502,0.33741182,0.25243017,0.3187638,0.24460559,We Could Be Love,Hayden James,2023-08-31,189112,54,0.00506,0.608,0.739,0.000397,0.13,-6.131,0.0376,130.025,0.301,4,10,0,spotify:track:3y20RxZMr3wZMvhC78jc8O,2023
We Found Love,-38.054993,91.22113,57.00236,26.113913,-12.302927,22.846745,8.871354,14.871319,0.6321912,11.957117,6.112871,13.839519,2.027128,12.870292,0.3414299,13.667624,1.9381477,11.0455675,1.0427812,10.26945,-7.167391,10.898689,-1.1643684,10.229447,-7.8770556,11.60692,0.2756283,0.4411026,0.2559879,0.28393295,0.23188332,0.3709686,0.48662847,0.2935741,0.36861292,0.36763304,0.5780511,0.32831037,0.24060084,0.34596694,0.23772158,0.29769313,0.22507548,0.272527,0.3408775,0.23349118,0.34652108,0.28593507,0.3575674,0.2755786,Talk That Talk,Rihanna,2011-11-18,215226,0,0.0187,0.75,0.756,0.00125,0.196,-4.45,0.0426,127.992,0.6,4,1,1,spotify:track:1gYMxXXGANfGIGXDFf9Czv,2011
Welcome To The People,-30.474535,80.13932,81.9591,36.963036,13.412223,29.0581,15.699673,21.47233,-0.23743062,16.493654,10.298738,12.834078,-3.4804106,11.704125,0.35603735,10.206931,-9.688091,10.918955,-0.86892253,10.152251,-6.391988,9.817641,0.06656317,10.02434,-4.01151,9.585741,0.4315291,0.5885862,0.48236695,0.40054235,0.4129052,0.45979464,0.38317502,0.3866878,0.6389451,0.50450605,0.3607055,0.40761963,0.25923625,0.3317115,0.27923003,0.2570903,0.28315333,0.32778782,0.27464005,0.25157812,0.30152926,0.26283613,0.25955424,0.25345552,Welcome To The People,JADED,2021-09-10,160669,63,0.123,0.716,0.917,0.396,0.0628,-5.091,0.0331,124.032,0.751,4,6,1,spotify:track:4O3APpGNhOldqDsPF8IaS5,2021
Welcome to the Playhouse,-14.331745,91.60282,60.043427,39.295177,8.461965,22.625303,10.326671,17.283966,3.3811738,14.762255,11.067677,13.851498,-0.96048486,12.861483,8.273143,11.084134,1.1466486,8.97715,5.9009867,10.051685,1.1843516,9.85943,7.1228848,10.521507,2.6309988,9.132671,0.52352977,0.5033514,0.5564817,0.56874716,0.56083,0.55095965,0.57133925,0.5409718,0.5511532,0.631598,0.57576627,0.536853,0.27173206,0.26257607,0.2745647,0.2730809,0.27551538,0.28919595,0.30367023,0.2794448,0.2712469,0.28763732,0.27191818,0.27122205,Welcome to the Playhouse,Steve Aoki,2022-01-07,188571,0,0.00369,0.784,0.969,0.000144,0.107,-3.588,0.251,125.996,0.212,4,11,0,spotify:track:1qXTtWP0sNcePb3tT2eHWL,2022
WET,-120.756546,126.66255,77.59587,68.67624,7.2573504,45.785637,19.883703,21.430393,6.567768,19.496468,11.545111,13.941128,6.276114,12.710869,18.580011,13.472573,8.852044,12.212876,10.0160675,8.455819,1.5277342,8.707424,4.5525017,7.660556,0.08799225,7.7128396,0.63171214,0.5674004,0.49883547,0.51003414,0.5033206,0.63007843,0.568011,0.5447765,0.61419797,0.61189276,0.542459,0.51018345,0.2862177,0.27393818,0.29121628,0.2668304,0.23658867,0.26330853,0.23281808,0.24832791,0.26017883,0.29899675,0.29553738,0.2702916,WET,Wax Motif,2019-06-07,265108,54,0.00118,0.802,0.668,0.783,0.048,-6.29,0.0535,125.007,0.2,4,1,1,spotify:track:7MysdJNLp89Xl3zoSd5bC5,2019
What A Life (feat. Stevie Appleton),-49.75195,90.821724,87.84045,37.48699,8.580247,27.504635,17.209976,15.226934,4.1228614,14.107005,9.727177,12.289033,-5.0521426,10.997996,0.9741283,12.793769,-3.3600714,9.37986,6.8662276,9.756683,-1.2717981,10.10494,2.474664,10.714174,-0.56352806,8.520454,0.39200848,0.34198382,0.61327463,0.36162856,0.36698285,0.47202113,0.3899732,0.6056115,0.39700854,0.47129273,0.37171766,0.2847742,0.2935416,0.22301345,0.3216321,0.25653976,0.28966445,0.30999213,0.22368707,0.33628583,0.24832782,0.29225636,0.27343866,0.21551861,What A Life (feat. Stevie Appleton),John Summit,2022-07-29,171547,61,0.0113,0.677,0.732,0.227,0.0978,-5.028,0.031,126.018,0.242,4,7,0,spotify:track:587xXusqiMW9gSXkNK8Zxf,2022
What A Shame,-167.77615,151.0584,68.37219,49.165745,6.462496,32.07404,20.166462,25.077818,-3.5875103,19.666428,-0.22553885,19.95668,3.9109495,18.332706,-10.697702,18.13219,3.1539898,13.836392,-2.8098977,12.916381,-6.0920267,12.018243,-1.8780909,12.016323,-7.451275,10.917171,0.4328024,0.29747608,0.2979949,0.30990833,0.3549738,0.27360144,0.31122577,0.33265635,0.29280588,0.3424115,0.409863,0.5430277,0.34657568,0.28532797,0.30582705,0.28698024,0.3480205,0.27228287,0.29411063,0.32377768,0.2731138,0.32568762,0.30709776,0.36806297,What A Shame,Leyla Blue,2020-12-09,177200,59,0.315,0.699,0.463,0.0,0.0803,-7.828,0.475,143.99,0.565,4,0,1,spotify:track:7FGIEAVXfegxngH9Jg6VwA,2020
What About You,-50.002224,96.29104,93.73965,36.71082,4.0952053,22.164244,17.65952,19.067366,3.6294138,15.926796,-3.4491785,17.351707,-7.6728086,15.311398,-5.7734723,14.860569,-2.4474542,12.805503,2.27256,11.43769,-5.0729423,14.231252,-4.3751764,11.338532,-9.020796,11.033867,0.20540665,0.24232005,0.329857,0.25312278,0.36067954,0.27804455,0.47946766,0.3473347,0.2373108,0.2840106,0.2309923,0.26203847,0.25547755,0.2545455,0.35813653,0.24209909,0.37589207,0.23874262,0.37955576,0.32227534,0.23229145,0.30729696,0.23598322,0.3029984,What About You,RAVI,2020-04-28,193093,23,0.679,0.68,0.685,0.0,0.101,-3.035,0.0656,91.825,0.614,4,4,0,spotify:track:6mqvyXHDVXUVwxKkvzEqNj,2020
What This Could Be,-81.37016,129.98419,108.54941,37.52885,4.361459,20.433176,20.833614,17.258997,4.3713965,12.087678,4.5091314,9.946707,-3.786328,12.834167,0.04820199,10.441583,-1.9149187,8.190894,1.3731992,10.545797,-2.715142,9.73344,2.1723635,8.792354,-3.142652,7.7948174,0.33531764,0.4475859,0.36344233,0.5245002,0.40870574,0.34701818,0.43709448,0.27202347,0.2555958,0.22155266,0.40442073,0.4456051,0.2490468,0.33250454,0.23752294,0.34386578,0.30999604,0.27629852,0.32829037,0.22662377,0.24511002,0.2017898,0.29923093,0.32282135,What This Could Be / Work It Out,Joe Jonas,2024-10-04,198146,62,0.276,0.708,0.67,0.0,0.104,-5.915,0.0379,118.961,0.441,4,11,1,spotify:track:3NaOEouWqMCBwR0vQcVFt7,2024
What You Heard,-135.04884,81.63629,121.72393,32.292156,16.01797,26.874546,22.933535,21.00534,11.661629,19.964869,-7.795169,15.061599,8.561156,12.3582735,-1.5640534,13.2902775,-3.994418,11.128713,6.3538284,11.055333,-4.150653,10.016577,0.9027602,7.968472,-5.760295,8.716405,0.3945366,0.3414766,0.4000797,0.41723013,0.5012521,0.5051875,0.35235587,0.30631718,0.2853776,0.352824,0.3880549,0.42970526,0.31390494,0.25578088,0.29407609,0.2894504,0.31130174,0.32254943,0.25627208,0.26201016,0.24888769,0.3063986,0.29484895,0.3201066,What You Heard,Sonder,2019-02-22,238242,76,0.546,0.429,0.371,5.71e-06,0.104,-9.017,0.0327,137.134,0.135,4,2,0,spotify:track:3a3dQOO19moXPeTt2PomoT,2019
What You've Done To Me (feat. Bemendé),-43.950325,82.50024,86.98949,38.420998,9.356128,24.290752,24.181976,17.566187,6.406223,16.549145,8.784294,13.534156,3.88676,12.269391,9.209818,10.559555,-4.4165745,12.267251,11.611935,13.077819,-4.1403394,8.575035,3.2988558,8.201189,-0.019542852,8.338696,0.45387295,0.44472337,0.4509115,0.54673296,0.47434157,0.53619397,0.3900233,0.3713921,0.37033695,0.462608,0.6510959,0.47954804,0.3005401,0.29952002,0.26252276,0.32626867,0.24053662,0.30120638,0.24675865,0.24986164,0.28308788,0.2792615,0.3073559,0.2665951,What You've Done To Me (feat. Bemendé),KREAM,2021-09-24,166597,48,0.0137,0.7,0.911,0.65,0.163,-5.414,0.056,123.996,0.545,4,10,0,spotify:track:2k9kWgFLCiAeRBTmwlGbAv,2021
What's My Name?,-14.946096,71.55242,83.5123,33.2075,-4.0873632,20.75355,21.111433,14.961178,-3.212622,13.776066,4.094832,12.018158,1.5703795,12.279759,-2.5695202,12.092205,3.010639,11.045491,3.0285122,9.916434,-4.013414,9.869634,5.447442,8.506488,-4.6065226,8.607967,0.3294132,0.5156022,0.36347237,0.3235107,0.491441,0.3601629,0.45730564,0.36255467,0.42476484,0.43981665,0.317858,0.3763717,0.22681698,0.3419259,0.26320106,0.2482166,0.34823397,0.23878561,0.32202205,0.26822698,0.30461693,0.31128016,0.24214157,0.30414832,Loud (Japan Version),Rihanna,2010-01-01,263173,74,0.182,0.688,0.784,0.0,0.0843,-2.972,0.0747,100.003,0.563,4,2,1,spotify:track:6DkXLzBQT7cwXmTyzAB1DJ,2010
What's The Time Where You Are?,-66.41457,81.81841,75.94719,33.481373,19.57842,23.49362,14.161119,19.88822,10.04271,15.689912,11.203177,13.888365,-3.5213501,12.550171,3.4391942,12.339544,-1.8705503,12.008191,1.7695885,11.521231,0.24479389,9.835863,3.1187744,9.018817,-5.927148,9.998345,0.4331996,0.3788569,0.46207684,0.3265174,0.3450183,0.3237457,0.44991773,0.540379,0.4833539,0.5630271,0.46074387,0.5044026,0.30988604,0.26248673,0.3300091,0.24182639,0.2882099,0.2500243,0.28338844,0.33192313,0.2935208,0.35197538,0.29025277,0.32904202,Something To Give Each Other,Troye Sivan,2023-10-13,203669,61,0.0265,0.722,0.815,2.71e-06,0.167,-6.677,0.0655,111.93,0.341,4,7,1,spotify:track:0sYM4OmgrRYaHq6DV7obq1,2023
Whatever She Wants,-124.9618,87.78123,86.178604,38.067886,-7.245882,34.12794,7.109328,23.726303,4.90374,19.15021,-12.321078,22.866447,-5.0151057,19.13644,-0.79960245,19.615839,-11.229333,17.608658,6.2908998,17.433908,-10.051225,15.995534,-5.8032227,14.451804,-2.2029417,12.45054,0.40365306,0.34723616,0.3790092,0.3765872,0.58170164,0.41762686,0.36917198,0.44949317,0.4446628,0.61576754,0.44370723,0.4796342,0.3306403,0.28672203,0.2915572,0.26483813,0.32969669,0.2888709,0.2761158,0.29875207,0.27167016,0.32160127,0.27319264,0.32231516,Whatever She Wants,Bryson Tiller,2024-02-13,161342,78,0.128,0.803,0.512,0.0,0.0928,-6.871,0.066,96.02,0.435,4,9,0,spotify:track:57wp7VFnV8X0pSVnYArGeJ,2024
What’s Done Is Done,-72.92929,139.91989,96.032875,39.327072,2.2443511,18.219328,8.923431,13.673263,1.3536881,10.291587,1.8696811,10.685059,-0.7202539,9.97134,-0.5487297,9.523664,1.1011311,8.182659,1.4804544,7.1376305,-4.880301,6.929129,-0.81655467,7.6637974,-4.988845,8.25914,0.3073025,0.20155226,0.22043884,0.39720082,0.27798852,0.49532413,0.20528713,0.26283884,0.3788878,0.276932,0.5577153,0.25250164,0.31817853,0.21074612,0.18286704,0.32004517,0.16887198,0.35357314,0.15150301,0.22537912,0.3349025,0.18511494,0.38878232,0.18533896,Find Another Way,Seven Lions,2020-03-27,290823,37,0.422,0.394,0.745,0.000872,0.098,-6.149,0.0451,170.017,0.193,4,8,1,spotify:track:00EFWaqXnHZ5smJNsHtnGV,2020
When I Come Around,-22.896877,80.45986,69.37774,25.365055,3.6510057,19.362553,36.608307,13.537279,11.306533,11.126442,14.050532,8.919112,-1.4264865,7.854672,3.541154,6.9539895,0.9737791,6.528719,2.936294,7.3849926,-5.3497534,6.4611044,0.40136316,6.4218655,-8.074116,5.991701,0.4312577,0.46685937,0.38601843,0.38389412,0.29619232,0.3821891,0.49610612,0.38177398,0.38620317,0.3179719,0.40908492,0.43638527,0.26968962,0.32240373,0.26351067,0.31275374,0.23816426,0.2731993,0.34057772,0.23213877,0.32013464,0.21420506,0.28690395,0.30982047,Dookie,Green Day,1994-02-01,178000,79,0.0175,0.531,0.909,0.0,0.231,-4.236,0.034,97.546,0.814,4,11,1,spotify:track:1Dr1fXbc2IxaK1Mu8P8Khz,1994
When I'm With You (feat. neverwaves),-22.281986,95.392914,77.987434,37.891777,3.700626,16.859966,15.917355,13.130448,7.840538,12.088023,12.5489645,10.574573,1.6506218,10.685743,8.8202715,10.471283,-0.7898394,8.933038,4.851579,8.922863,1.8198581,8.404206,2.6484373,7.2803783,-3.814338,7.248476,0.333829,0.3814238,0.2907693,0.48825935,0.37242594,0.31786907,0.4823291,0.35602304,0.36845216,0.30881745,0.43475732,0.49859965,0.24138835,0.30312285,0.19268194,0.33065987,0.2936912,0.22577548,0.33392566,0.24169481,0.30263263,0.246341,0.2872079,0.34553158,When I'm With You (feat. neverwaves),SLANDER,2021-03-26,258000,44,0.0157,0.403,0.75,0.0,0.117,-4.781,0.0419,145.204,0.187,4,11,1,spotify:track:6bKr1OdjfJq2zv297uQlCq,2021
When This Is Over,-47.892242,108.039764,84.066734,37.925327,8.718382,19.771906,21.284521,13.945463,7.1267343,11.064811,8.102149,8.56692,0.4991496,8.691424,6.4079647,10.331716,-2.1525216,8.851732,3.697311,8.721956,-4.126055,9.051728,2.261865,9.73386,-0.85685045,8.012021,0.4166539,0.39952523,0.30409312,0.3625251,0.26943135,0.29461494,0.46217754,0.32012904,0.35399085,0.3116343,0.49100983,0.67608255,0.23167859,0.33728302,0.25048104,0.31348112,0.24139115,0.23215966,0.32420298,0.23626016,0.2915911,0.23832838,0.26943472,0.32435724,Between Broken,Dabin,2021-10-15,182988,0,0.0193,0.609,0.639,6.29e-06,0.0623,-6.239,0.0297,129.976,0.435,4,11,1,spotify:track:6uWjyVRDBaTnYGleHuQ19Q,2021
Where Ya At (feat. Drake),-98.72189,90.18134,101.05987,38.427235,27.774956,31.295164,22.720688,19.805586,18.587833,17.664717,5.51503,17.238571,0.27898565,14.663739,5.313139,15.030757,-5.9112177,13.055709,5.6968155,15.385919,2.5911968,11.969033,12.722232,9.975993,7.289888,9.591956,0.5947071,0.7547044,0.53997594,0.5363614,0.5375899,0.531547,0.5551394,0.484309,0.5761345,0.48350793,0.46704012,0.50005764,0.24345712,0.26394245,0.23664224,0.26946342,0.28243917,0.27262586,0.28885642,0.2400366,0.28017458,0.261213,0.25162137,0.26483336,DS2 (Deluxe),Future,2015-07-17,208026,62,0.0933,0.813,0.453,0.0,0.14,-6.941,0.338,161.997,0.191,4,1,1,spotify:track:5nN8BwAQDJDguq7Dpd3JQQ,2015
Where You Want,-85.26878,107.233925,74.17404,37.67458,14.820811,22.582916,16.058054,23.908096,0.9643096,19.219912,-6.946742,19.7538,-1.0558528,15.086527,-8.084017,18.561975,-1.7972014,12.111924,1.6087646,12.082023,-5.364623,10.337644,-3.6656485,12.533454,-6.020667,9.400555,0.43493307,0.33731192,0.2760178,0.32458127,0.28541833,0.41966307,0.29818428,0.43356693,0.57653207,0.36619815,0.37525538,0.338727,0.3464169,0.30273095,0.27500057,0.31347913,0.260933,0.36623648,0.24203552,0.29705352,0.36444294,0.26462698,0.3205663,0.27470458,Where You Want,Riton,2023-06-09,138773,41,0.175,0.549,0.592,1.69e-05,0.0968,-6.498,0.0912,127.998,0.485,4,5,0,spotify:track:43wKRbV4ZvC6AoCR05zGMh,2023
