Song Name,album,artist,release_date,length,popularity,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,time_signature,key,mode,uri,release_year,chroma_mean_0,chroma_mean_1,chroma_mean_2,chroma_mean_3,chroma_mean_4,chroma_mean_5,chroma_mean_6,chroma_mean_7,chroma_mean_8,chroma_mean_9,chroma_mean_10,chroma_mean_11,chroma_std_0,chroma_std_1,chroma_std_2,chroma_std_3,chroma_std_4,chroma_std_5,chroma_std_6,chroma_std_7,chroma_std_8,chroma_std_9,chroma_std_10,chroma_std_11,mfccs_mean_0,mfccs_std_0,mfccs_mean_1,mfccs_std_1,mfccs_mean_2,mfccs_std_2,mfccs_mean_3,mfccs_std_3,mfccs_mean_4,mfccs_std_4,mfccs_mean_5,mfccs_std_5,mfccs_mean_6,mfccs_std_6,mfccs_mean_7,mfccs_std_7,mfccs_mean_8,mfccs_std_8,mfccs_mean_9,mfccs_std_9,mfccs_mean_10,mfccs_std_10,mfccs_mean_11,mfccs_std_11,mfccs_mean_12,mfccs_std_12
Monkey Wrench,The Colour And The Shape,Foo Fighters,5/20/1997,231480,67,1.83e-05,0.401,0.953,2.56e-05,0.149,-4.276,0.0752,174.217,0.555,4,4,1,spotify:track:44wXefe8WB9Fd6xwtmAwbR,1997,0.49053818,0.49671552,0.49885568,0.5625525,0.5879201,0.5109821,0.5732897,0.4960799,0.525514,0.4975341,0.4954602,0.59452003,0.23676124,0.25175577,0.25247923,0.25741404,0.29016498,0.24210458,0.26942882,0.2643173,0.2626349,0.24257097,0.23917507,0.2840848,34.581615,63.262367,64.717636,16.141544,-15.553676,13.33342,33.17568,9.093977,5.451138,7.8413186,8.567206,6.886723,0.99366295,7.451999,11.173832,6.0555663,1.615283,6.4015846,6.50545,5.737289,0.51133436,5.2793636,5.587368,5.259029,-0.684946,4.9453135
"Moonlight - AB6IX, Reiley",Moonlight,AB6IX,9/15/2022,188853,29,0.168,0.76,0.761,0.0,0.0565,-3.866,0.178,116.879,0.903,4,2,0,spotify:track:5FMaHFAPTjeWvym1F3IoGb,2022,0.41456237,0.3390212,0.43053472,0.28751817,0.3021338,0.32959598,0.30261913,0.4120607,0.32805476,0.4491474,0.34870136,0.27833173,0.3512767,0.25258547,0.347211,0.24058127,0.27512217,0.30008134,0.25975254,0.3458899,0.25551158,0.34907073,0.29178858,0.22759227,-41.5832,107.205215,62.131725,37.871387,11.423473,26.428793,2.701128,22.256645,1.8785135,16.788208,6.9961977,14.08547,-9.175502,13.978537,1.710799,12.272123,-8.8540325,10.9037895,1.7630504,12.082049,-6.319292,9.60985,-4.055602,9.23395,-5.0507073,8.607568
Moonlight - Kali Uchis,Red Moon In Venus,Kali Uchis,3/3/2023,187723,78,0.518,0.642,0.706,0.0,0.243,-6.832,0.0507,136.854,0.86,4,7,0,spotify:track:0JmnkIqdlnUzPaf8sqBRs3,2023,0.28794736,0.31337723,0.62342656,0.34685364,0.22388054,0.21682143,0.23742537,0.32001752,0.25577974,0.4175775,0.3575744,0.21264097,0.3129471,0.23088647,0.3697723,0.27191097,0.24525756,0.25511554,0.23232195,0.3176281,0.23332375,0.32872683,0.31277585,0.2074296,-62.691467,78.40605,79.977776,26.192635,11.906084,23.982544,15.658579,17.879364,0.5879484,15.059472,1.2530015,18.055527,-12.169648,11.272607,2.91758,11.98031,-9.834627,8.937994,2.8803637,8.8427725,-7.1157584,8.273485,-7.74306,9.910973,-2.7887025,9.286939
MOONLIGHT SUNRISE,MOONLIGHT SUNRISE,TWICE,1/20/2023,180320,60,0.392,0.749,0.781,2.12e-06,0.086,-3.265,0.0578,125.09,0.606,4,1,1,spotify:track:5NcLyVjUgG0yfwHgr5t81w,2023,0.39483118,0.29593393,0.25357184,0.31991753,0.29504934,0.3532367,0.2510138,0.3133227,0.43585205,0.29522982,0.38585892,0.29228637,0.34292978,0.29872832,0.26658607,0.30752066,0.2665591,0.33693728,0.26432598,0.28827095,0.36456886,0.26823723,0.3614727,0.2586183,-82.48294,146.94601,88.56568,41.02471,1.7119339,23.616056,3.055703,18.055405,4.623044,14.194629,-2.2093563,14.434512,2.4339418,12.003558,-2.0810208,12.004247,-1.3174206,10.675084,1.1701798,10.807539,-8.712222,11.271338,-2.6526077,10.171337,-5.8837895,10.49153
Moonlit Floor,Moonlit Floor,LISA,10/3/2024,155757,83,0.128,0.733,0.786,0.0,0.31,-3.951,0.112,109.954,0.672,4,5,0,spotify:track:3yDRcs0Y4pPzkvMbUfeF9H,2024,0.39566147,0.28817254,0.40239355,0.46900252,0.40258124,0.4788734,0.30598503,0.36142796,0.25800824,0.25006083,0.36727986,0.32474557,0.3387011,0.24485946,0.32398286,0.36531398,0.30599856,0.37579682,0.24264514,0.31557488,0.2572283,0.24349743,0.33513084,0.27290025,-51.5708,105.20564,72.03856,38.372894,12.167162,24.424818,3.4116082,22.857204,-3.4793441,19.356205,5.3061953,19.007574,1.1796407,15.554063,-3.9117517,18.544611,2.8869512,13.813859,1.8033305,12.922769,-6.8760753,10.203324,1.670805,9.156999,-3.952744,9.367372
More Baby,More Baby,Chris Lake,9/15/2023,175856,61,0.00119,0.754,0.871,0.63,0.108,-7.006,0.0564,126.001,0.967,4,11,1,spotify:track:02QE4LsAj7DBjMRxolGE8a,2023,0.4055642,0.4554639,0.41931787,0.43072554,0.5524723,0.5474396,0.6076876,0.5653147,0.524625,0.50895995,0.4893126,0.4787842,0.25327694,0.29301712,0.26983342,0.28655654,0.31656775,0.28397062,0.30833262,0.28988194,0.3106565,0.34776422,0.30883297,0.29749173,-78.79273,113.22693,85.15107,51.379948,17.209118,35.564396,33.898952,20.033365,8.468961,16.65541,16.482208,14.250686,6.080074,12.288667,5.939188,10.978034,2.1646597,10.327475,5.602303,9.16213,-0.5699567,9.399284,1.8523213,7.989861,-1.148969,7.2074704
More Than a Feeling,Boston,Boston,1976,285133,78,0.00088,0.377,0.681,0.0023,0.0504,-8.039,0.0298,108.789,0.285,4,7,1,spotify:track:1QEEqeFIZktqIpPI4jSVSF,1976,0.2905075,0.3032705,0.4563207,0.33589324,0.30246902,0.23832363,0.3821423,0.5833032,0.352936,0.36287442,0.27070114,0.3310428,0.2735939,0.22805023,0.32875657,0.25014186,0.30311665,0.21316303,0.28874516,0.3644051,0.23232864,0.30795935,0.20418982,0.30473974,-70.53772,101.03548,84.48742,21.551693,-4.6802773,14.546815,36.473854,12.635352,0.60860896,8.879993,6.2348514,9.532135,3.9510481,7.8323135,6.348262,7.9012527,8.436397,9.250059,13.270113,7.9446464,1.6013122,7.3571553,4.6824236,8.388694,-4.2107506,7.2781363
Mr. Blue Sky,Out of the Blue,Electric Light Orchestra,1977,303373,77,0.652,0.388,0.338,3.73e-06,0.248,-10.054,0.0329,177.765,0.478,4,10,1,spotify:track:2RlgNHKcydI9sayD2Df2xp,1977,0.33507928,0.31235144,0.39802206,0.35283357,0.3559768,0.48972347,0.31964377,0.3776601,0.32716164,0.41246337,0.37344018,0.28591114,0.2978822,0.26640558,0.31708434,0.28517917,0.26415488,0.3495827,0.21527104,0.32388526,0.25933564,0.30632254,0.30485022,0.23328444,-101.80845,89.574684,103.52853,31.219723,-21.662872,24.420567,29.563272,15.448611,-1.8266569,12.113409,0.112240344,10.414639,-4.393407,9.584331,3.4571629,8.742023,-6.245587,9.945671,2.833681,7.7610145,-6.199402,7.482216,-1.3419336,7.597253,-4.458452,7.2228413
Mr. Brightside,Hot Fuss,The Killers,2004,222973,86,0.00121,0.352,0.911,0.0,0.0995,-5.23,0.0747,148.033,0.236,4,1,1,spotify:track:003vvx7Niy0yvhvHt4a68B,2004,0.4679603,0.6546675,0.35379758,0.35962448,0.31479752,0.45253557,0.39352322,0.3726521,0.47439164,0.33364254,0.37597713,0.32320338,0.26044443,0.32100743,0.20451067,0.2722889,0.20046875,0.3001796,0.28077096,0.24084385,0.3146912,0.23228894,0.29225576,0.23384875,8.408227,84.79009,82.71377,21.939312,-2.3492546,21.230501,25.422369,10.920537,9.4937,10.071958,3.7501504,9.546313,-2.6051664,7.876911,6.363349,7.3226233,-0.15579517,6.513515,4.0441365,5.718168,0.5561627,5.9444547,4.643569,5.6699634,-2.4281807,6.1362534
My Boo,Confessions (Expanded Edition),USHER,3/23/2004,223440,80,0.257,0.662,0.507,0.0,0.0465,-8.238,0.118,86.412,0.676,4,5,1,spotify:track:68vgtRHr7iZHpzGpon6Jlo,2004,0.4446446,0.31508777,0.2932186,0.24556065,0.35674825,0.4058431,0.3160787,0.3657119,0.37559986,0.47092092,0.34388134,0.29556245,0.35126984,0.27451167,0.2998014,0.24832635,0.29399458,0.3382416,0.28005597,0.32766902,0.31037378,0.35635957,0.29636464,0.26100585,-111.624054,90.48659,78.548035,33.177723,-2.4241002,27.291496,8.699243,19.452576,1.3004144,17.891644,-3.394897,15.415127,-5.2584906,15.218943,-1.7270961,14.560462,-6.6635666,13.232638,2.0305488,12.907539,-3.9982421,11.670409,-2.3825343,11.334987,-1.8570755,10.77765
My City (feat. Katy Tiz),My City (feat. Katy Tiz),Tiësto,5/15/2024,151874,53,0.00169,0.668,0.943,0.548,0.13,-3.375,0.0498,128.011,0.195,4,2,1,spotify:track:5sjvmFMLPjBXDd2XDr9JIm,2024,0.50993514,0.52116174,0.5262346,0.4793283,0.44908053,0.50256884,0.65610176,0.5941416,0.55733746,0.6424883,0.5685398,0.5059103,0.2837809,0.255519,0.2703959,0.2558556,0.23675828,0.2419079,0.28321692,0.2610553,0.27604014,0.30082098,0.25080666,0.26668805,-0.18336628,81.04763,69.20182,34.09862,10.063926,24.634783,21.199455,15.38708,8.39576,13.349462,14.777141,11.73072,6.4310527,10.864846,10.810741,9.645704,1.870163,9.911393,7.272602,9.13943,0.63679904,8.401745,4.4907193,7.400319,0.2452325,7.549301
MY EYES,UTOPIA,Travis Scott,7/28/2023,251249,83,0.651,0.455,0.621,2.59e-06,0.123,-7.694,0.0517,119.043,0.28,4,0,0,spotify:track:4kjI1gwQZRKNDkw1nI475M,2023,0.30410108,0.2652893,0.452737,0.37832645,0.23195931,0.30400518,0.2913172,0.5331726,0.34353822,0.25259966,0.3487305,0.25473833,0.32798812,0.24676177,0.35302937,0.31673098,0.22999896,0.3183002,0.23090795,0.39150447,0.27678174,0.27189273,0.3402865,0.24221116,-107.973,89.03909,121.17293,51.325356,21.456436,30.482746,19.06059,22.93404,10.3474,12.910373,8.720158,13.215276,-7.11519,12.39948,-0.81770444,13.150305,-10.253566,10.550251,-4.128618,10.6674385,-7.789539,11.472613,3.6742113,10.980533,-1.4447118,10.210231
My Hero,The Colour And The Shape,Foo Fighters,5/20/1997,260026,74,6.2e-05,0.398,0.927,0.000177,0.0575,-4.212,0.0567,77.106,0.311,4,9,1,spotify:track:4dVbhS6OiYvFikshyaQaCN,1997,0.43189916,0.47799078,0.4222077,0.5233806,0.6084039,0.37496254,0.36763808,0.37988833,0.53595155,0.4700514,0.4246144,0.50554085,0.253648,0.29430136,0.24077272,0.26194713,0.3180092,0.20642093,0.27103904,0.22090097,0.28036404,0.2826061,0.24082592,0.28661186,7.9046817,64.08272,84.55705,25.592968,-20.538431,21.52144,46.59173,15.370319,4.774219,8.00992,11.131591,7.429295,1.1607343,6.824816,6.608893,6.767591,2.116926,6.097856,3.5206711,6.21384,0.43007943,5.460667,5.484423,5.561438,-3.6183748,5.446156
My Humps,My Humps,Joshwa,10/29/2021,186124,60,0.0418,0.862,0.79,0.00615,0.0746,-8.412,0.0672,129.005,0.587,4,4,0,spotify:track:3BbD2sqk7P7Rc9V0KF9o4s,2021,0.62034976,0.5058562,0.46064526,0.46686092,0.5937408,0.62628245,0.4940506,0.43338645,0.45020938,0.4462986,0.4900914,0.57194203,0.33819896,0.28190312,0.27133065,0.26864755,0.28417638,0.2901389,0.26113394,0.26737356,0.29674134,0.30703434,0.29472184,0.31427926,-113.04415,96.18327,58.318806,54.25643,28.805956,35.02618,30.115202,24.205746,13.394715,19.270752,11.355096,19.654509,6.667766,15.058891,4.8939543,14.765945,4.688247,13.406756,9.516126,12.047192,0.20952828,10.221196,3.0232718,9.487029,-0.87011075,8.837518
My Luv (feat. Bibi Bourelly),My Luv (feat. Bibi Bourelly),RINI,2/10/2023,152238,52,0.129,0.612,0.432,8.46e-05,0.117,-7.214,0.0331,139.904,0.213,4,7,1,spotify:track:5nrzA4GIsgS1wdwY3q7cnt,2023,0.282573,0.2512439,0.37570548,0.26482075,0.27128837,0.2235593,0.31919274,0.5083656,0.38599652,0.49126136,0.341225,0.38908225,0.26848528,0.22581875,0.35458595,0.26329553,0.3065965,0.24807346,0.2609116,0.35535577,0.27711082,0.38194978,0.2648402,0.31988907,-154.13918,123.02844,102.98285,39.917473,16.46649,30.947945,17.433826,20.542025,9.257129,17.170088,4.5840254,15.416103,1.0714781,13.78993,3.7624054,14.894398,1.89812,16.19553,2.4062328,16.226439,-8.827796,11.141165,-1.5213839,11.548805,-3.3676584,10.806097
Nakamura,Pink Tape,Lil Uzi Vert,6/30/2023,197900,51,0.0414,0.52,0.876,0.0,0.418,-3.707,0.0606,160.008,0.38,4,5,1,spotify:track:2lophWrG2xqv9CSgSPca5k,2023,0.353296,0.30486152,0.40660754,0.3239979,0.5412838,0.39627403,0.3365842,0.39296085,0.43011102,0.5297617,0.369609,0.39096138,0.27485052,0.21013102,0.32955462,0.21450467,0.34188023,0.29919246,0.25307077,0.29901603,0.29247782,0.36011598,0.27335885,0.2829696,-26.314068,76.13925,93.784386,29.435654,-10.676591,26.932411,-2.3558521,16.624565,-4.5638814,15.902674,11.707582,12.888815,-6.858932,15.177613,4.485804,12.304656,-5.1425576,11.986945,6.608115,11.828355,2.0879238,11.520297,4.7154164,11.209336,2.5288281,9.748816
Nephew (feat. Lil Pump),Nephew (feat. Lil Pump),Smokepurpp,7/27/2018,202962,45,0.00419,0.792,0.454,0.0,0.285,-6.753,0.458,161.993,0.675,4,9,1,spotify:track:67KvputYgCRghvDQYj5FMq,2018,0.48928422,0.486321,0.503025,0.5049494,0.5378864,0.5297154,0.5142457,0.50419956,0.51760775,0.53044057,0.52080816,0.5190426,0.2643084,0.2679038,0.314841,0.3366106,0.34958625,0.32293937,0.2752763,0.25714892,0.28953788,0.30247152,0.28437838,0.27642828,-135.87898,105.80912,61.675583,41.417747,29.035488,41.33866,31.986317,26.692577,8.694156,21.494976,9.774524,21.96836,1.7434,15.2285595,13.998774,17.75324,-3.4009557,12.0888195,11.050709,12.437762,-1.2251847,11.928041,8.22528,10.757527,2.757785,9.328235
Never Tell,Never Tell,Luke Chiang,4/26/2024,243500,62,0.659,0.493,0.343,6.3e-05,0.216,-11.418,0.0288,140.035,0.315,4,1,1,spotify:track:72Vu0dhVlpjtdPdli224Nf,2024,0.36172396,0.39500555,0.3788107,0.42975003,0.32104564,0.39341614,0.29928252,0.27248704,0.31657586,0.28223446,0.34129184,0.2537229,0.30530095,0.3342656,0.2945067,0.35801163,0.2457901,0.33908692,0.27202785,0.25442398,0.30262613,0.25777516,0.32623124,0.22229382,-140.28586,93.001305,104.87201,34.094093,2.7282465,27.870413,24.508905,16.96043,10.057763,17.104836,11.146241,11.549222,-4.7221823,11.817179,5.3624673,9.787412,-8.319916,10.800613,-2.4882257,9.124042,-8.791835,8.663011,-1.4586954,9.466797,-3.7765028,8.526904
New Gold (feat. Tame Impala and Bootie Brown) - Dom Dolla Remix,Cracker Island (Deluxe),Gorillaz,2/27/2023,274141,54,0.012,0.716,0.897,0.262,0.325,-7.185,0.0629,127.03,0.358,4,4,0,spotify:track:49ozuucNvoHNstYChqEzPU,2023,0.44796765,0.419002,0.48794448,0.48509172,0.66566384,0.49840978,0.4822867,0.46936023,0.37577498,0.34906286,0.39389944,0.5490209,0.29378057,0.2955856,0.3203836,0.26319993,0.30721968,0.2982061,0.30553323,0.29106766,0.28687206,0.30431738,0.26597905,0.30901325,-57.517582,76.69465,71.489,36.792625,-5.2325425,33.773857,10.595838,18.036148,-7.7668896,22.841354,3.0468154,15.209716,-14.48365,19.985308,-3.2336264,15.014197,-8.882469,15.17747,1.4948913,13.349273,-4.3463454,12.500871,1.4282196,11.618454,-4.3711047,10.0475025
next door (feat. ASTN),next door (feat. ASTN),Amelia Moore,9/23/2022,208313,58,0.522,0.768,0.488,0.00358,0.108,-6.278,0.039,102.002,0.631,4,6,1,spotify:track:08HGey7e94Ez3ZurG1IXTP,2022,0.27667946,0.3658047,0.27594128,0.3454707,0.23020437,0.3294262,0.40629894,0.27858502,0.44202238,0.33728233,0.45558655,0.3265506,0.2687323,0.35018766,0.25474614,0.33494404,0.22686733,0.28941548,0.34299266,0.21556291,0.3661003,0.26163882,0.35831377,0.3095089,-117.64293,98.16061,112.38009,45.94834,25.44572,28.601034,1.5320127,20.138096,0.26878616,16.497026,-5.019727,15.046697,-0.102555834,15.186767,-0.6705778,14.465707,-10.635989,13.2146635,4.7862115,13.467013,-7.5467296,14.723008,-8.537899,11.305953,-3.759818,10.3628845
Nice & Slow - Ryan James Carr Remake,My Way (25th Anniversary Edition),USHER,9/16/2022,192064,35,0.0114,0.569,0.573,0.0,0.107,-7.687,0.172,132.954,0.798,4,1,1,spotify:track:31YudjfCQCpRYDeDMskWGh,2022,0.5282831,0.41200474,0.34106016,0.4329028,0.35857484,0.4336615,0.3463898,0.40353233,0.4750165,0.41676998,0.5170883,0.4258304,0.33297217,0.3058972,0.25853223,0.31391934,0.25436172,0.31752193,0.24456155,0.26665968,0.31600136,0.26975796,0.33496708,0.28068247,-73.985275,96.95787,74.28786,36.384632,-2.0325313,23.598297,21.869913,19.545303,8.309446,15.442136,4.4536824,13.5362835,-3.244564,11.888832,8.059498,10.650183,-5.571246,10.343227,5.746972,10.306902,-4.6329503,9.276654,1.0895495,8.385544,-1.7236613,7.4302096
Nice Guy (English Ver.),19.99,BOYNEXTDOOR,9/9/2024,164906,56,0.24,0.84,0.852,0.0,0.38,-3.703,0.106,116.069,0.687,4,7,1,spotify:track:7n3rgZ7GWmoVwhDrrF41Rn,2024,0.32282826,0.30032402,0.46340558,0.37503695,0.4465008,0.26841003,0.28067052,0.4032346,0.37620953,0.43035918,0.30704224,0.33870274,0.30301428,0.24890742,0.35683948,0.27115405,0.34923786,0.24927309,0.25662008,0.34994626,0.30113834,0.35347396,0.26523316,0.29693648,-58.76944,93.51262,86.048775,39.078495,12.13817,28.124147,21.324144,21.254799,5.768611,17.532331,7.4926286,16.088615,-5.420056,14.4169655,6.966025,12.900174,-4.2737417,11.074465,0.14850816,10.93182,-2.7718341,9.927343,-3.4012,11.033387,-2.6315818,9.416946
No One,No One (Remixes),Alicia Keys,10/9/2007,254523,74,0.027,0.641,0.552,4.63e-06,0.148,-5.423,0.0283,90.098,0.152,4,1,0,spotify:track:0mZ5GyrHG908lqrHaTw4hi,2007,0.30479148,0.33465648,0.22894196,0.32260948,0.3903768,0.2854991,0.38861534,0.38975465,0.57861185,0.44321594,0.34814072,0.40726086,0.24619693,0.307222,0.19692259,0.26936918,0.32705984,0.23588859,0.3211294,0.2688813,0.35708457,0.33853975,0.27541056,0.32564303,-78.53703,82.51999,94.15652,24.833096,4.328978,19.31071,23.02874,15.630696,3.094094,12.605122,8.304663,14.19239,10.355315,11.044835,6.9328895,10.596484,-0.41152585,9.383674,15.305863,11.722769,-1.7682571,8.708672,4.9456034,8.446524,1.8966352,8.574913
No One Knows,Songs For The Deaf,Queens of the Stone Age,2002,278706,66,0.0359,0.507,0.588,0.000129,0.373,-4.881,0.0641,170.889,0.637,4,0,1,spotify:track:6NvRxjfYkkT2SpirAlmsjH,2002,0.5507395,0.4555722,0.48219454,0.43272483,0.35499886,0.3859904,0.4342867,0.52877206,0.38970882,0.38169813,0.38987148,0.44034868,0.3553574,0.2740805,0.29538628,0.2835294,0.25441593,0.3035207,0.27240354,0.3203095,0.25882086,0.26416418,0.25154686,0.2785361,-40.802605,94.52571,113.839325,35.52797,-9.510309,27.486069,32.00907,18.51885,12.511666,17.248713,5.7851086,9.331632,-4.2069144,9.879274,2.860721,9.190064,1.7693108,10.355731,4.188501,8.645382,-0.66203934,7.9600306,5.544956,8.414536,-1.087244,7.8140736
No Pole,Love Sick (Deluxe),Don Toliver,2/28/2023,187613,73,0.0714,0.328,0.631,0.0,0.567,-5.169,0.0465,85.262,0.382,4,5,0,spotify:track:0eaVIYo2zeOaGJeqZ5TwYz,2023,0.49083778,0.4026558,0.5116771,0.5201357,0.43170187,0.51074183,0.44250712,0.5846281,0.39498264,0.37444666,0.4121979,0.3612922,0.33452767,0.27618602,0.3313052,0.30336663,0.2991923,0.35054368,0.2820678,0.325025,0.25823563,0.2676106,0.28752455,0.25701216,-53.626507,44.671482,85.8641,24.852789,5.8829207,22.500277,15.528503,17.73579,-10.016762,16.8662,3.898564,16.017878,-2.0717182,15.022931,8.14574,15.193497,-6.2990017,13.76899,3.830443,14.295508,-1.9245125,13.436061,-1.0671717,12.81445,-5.5145755,12.866257
No Son Of Mine,Medicine At Midnight,Foo Fighters,2/5/2021,208706,49,0.00131,0.535,0.972,0.000471,0.0788,-4.428,0.0844,124.971,0.436,4,9,1,spotify:track:3jSRg3DPkvNX74Kx28PQnH,2021,0.5413443,0.45404583,0.48701966,0.49919763,0.57701004,0.48360816,0.3972607,0.45252842,0.5269953,0.56878936,0.6146913,0.6592513,0.26647115,0.23105511,0.26904207,0.24422991,0.2784641,0.23341377,0.21372393,0.26838854,0.2585884,0.2567624,0.24910778,0.27494195,15.673437,66.19062,72.74603,20.656664,-18.836603,21.664206,48.948357,14.264549,-6.4259987,11.971149,13.603064,7.991088,0.6359736,8.407658,16.684,7.605991,2.1520844,7.5527997,4.001412,7.2569256,-1.0708809,6.053623,4.675009,7.0621233,0.024755606,6.0260615
Not Like Us,Not Like Us,Kendrick Lamar,5/4/2024,274192,91,0.0107,0.898,0.472,0.0,0.141,-7.001,0.0776,101.061,0.214,4,1,1,spotify:track:6AI3ezQ4o3HUoP6Dhudph3,2024,0.534906,0.501898,0.5032635,0.5122117,0.5582195,0.52286243,0.52444774,0.49054638,0.47258553,0.48977914,0.5226091,0.5742855,0.34193668,0.32830042,0.3076666,0.29217887,0.29700392,0.27900627,0.28552544,0.27741852,0.2927124,0.2971546,0.29811278,0.3266914,-126.67189,120.950264,79.46014,45.482506,9.30698,40.772526,13.876798,25.749445,11.45725,21.34919,7.087472,15.973324,3.4802606,14.616103,11.014435,13.04054,-0.042950448,12.91095,11.463157,11.539443,4.5969787,10.509707,8.553664,10.067931,2.1481943,9.537346
Notorious,Notorious,Malaa,8/24/2016,271219,49,0.0513,0.811,0.571,0.00175,0.0565,-6.064,0.0488,123.021,0.167,4,2,1,spotify:track:2XjPFBHDIKXNRzB1QrEhpP,2016,0.4243946,0.5623642,0.75778234,0.6845029,0.54384845,0.47392762,0.4678593,0.38302517,0.40074477,0.5178544,0.42884612,0.3955482,0.24137332,0.23737851,0.26339024,0.25997922,0.27533817,0.2854443,0.3005052,0.27720413,0.27041647,0.2813677,0.2599953,0.254625,-105.602394,129.12657,82.95728,62.377182,30.900959,39.03177,19.382317,23.634941,9.44321,18.0325,1.0810323,17.829079,11.589261,13.966612,15.116098,12.089354,4.33836,9.849545,12.433734,11.5636835,3.985643,8.274013,8.007017,8.07842,1.2273426,7.721834
Novacane,Novacane,Frank Ocean,1/1/2011,302346,80,0.0584,0.762,0.508,0.00126,0.16,-9.112,0.0919,93.51,0.37,4,3,1,spotify:track:4osgfFTICMkcGbbigdsa53,2011,0.31512535,0.41169763,0.44171554,0.56497717,0.46656448,0.542791,0.46108294,0.33802623,0.43510932,0.31794873,0.44526443,0.33314326,0.22007781,0.2944837,0.28724876,0.34436664,0.30379692,0.35130927,0.30602905,0.24516842,0.31764284,0.21064234,0.33057615,0.23705177,-113.44218,81.92241,103.93467,30.734543,11.58216,19.14301,24.644163,14.423328,8.480755,12.959568,12.816741,10.872152,2.406995,10.374629,4.7975693,8.878131,-0.07118704,10.240207,4.818918,9.227033,-1.0164199,8.743135,3.4492536,7.7821274,2.214228,7.471529
Number 1,Number 1,James Hype,7/21/2023,145200,59,0.129,0.707,0.969,0.876,0.0913,-5.181,0.0882,129.984,0.251,4,9,1,spotify:track:5HadIAY3Oray8VKuv3shgQ,2023,0.59947544,0.43071988,0.4182497,0.5808424,0.4721551,0.37566546,0.37625778,0.47202405,0.7461829,0.5550036,0.4392712,0.5253755,0.27430695,0.24862011,0.23614042,0.26903436,0.26357722,0.2697922,0.26883543,0.24480104,0.26880553,0.27569056,0.25040862,0.2870746,-46.567,78.02426,99.39646,37.913044,-38.429543,46.14977,1.141252,16.265604,-18.712568,20.174467,-6.0677047,18.153595,-10.294336,15.437682,3.494093,14.458059,-6.9956017,13.066782,2.6069312,12.293113,-0.28285685,9.681764,4.4670515,11.654518,4.5096064,8.814791
obsessed,obsessed,zandros,8/12/2022,180110,70,0.00322,0.608,0.451,6.97e-05,0.179,-12.382,0.0362,181.908,0.145,4,8,1,spotify:track:3TKakBgJaTH5INk0WhU4xP,2022,0.31686193,0.3268039,0.32797498,0.5056631,0.39290914,0.45625576,0.43148395,0.4334986,0.49942413,0.47603172,0.58610314,0.36691022,0.23506273,0.2787651,0.21942145,0.3328539,0.25956732,0.30985773,0.29417393,0.2758561,0.32678804,0.28990147,0.33369452,0.24346456,-159.03876,88.84513,111.330505,48.836784,4.198951,30.777489,12.432074,27.045975,11.130401,17.553595,15.218531,15.408469,6.4656787,14.170213,6.226148,18.24909,11.39448,14.622851,11.185264,13.5396185,4.9406376,10.9291,0.9738039,8.826018,0.8925712,9.3903055
Oh my god - English Version,I trust,(G)I-DLE,4/6/2020,195880,47,0.0361,0.794,0.756,0.000351,0.253,-3.528,0.0402,109.971,0.518,4,4,0,spotify:track:2EJbMzocEZ6VHnZKQ8pt8H,2020,0.4075526,0.32325864,0.38862127,0.3507283,0.43549135,0.29440856,0.36568058,0.35209325,0.30658293,0.3389639,0.37486237,0.60239226,0.31030566,0.26785007,0.32158002,0.25649157,0.3517317,0.24964494,0.29873404,0.28887165,0.26405516,0.29236072,0.25488725,0.3438464,-58.10671,105.54007,79.18236,43.203606,-5.9726253,27.967329,1.1787827,20.299288,9.68239,15.921928,6.363044,15.932067,7.41804,14.044498,1.7445947,13.960295,2.63548,12.288561,7.464565,11.5438385,-2.1753469,10.631108,2.4165516,10.122514,-1.3771826,9.591909
On & On,Feel Again,Armin van Buuren,3/30/2023,170578,69,0.0221,0.681,0.933,0.00504,0.266,-2.855,0.104,128.036,0.46,4,0,1,spotify:track:6wLqNGHQIja6xqT0cfrzBB,2023,0.5194052,0.43327817,0.4429507,0.4025684,0.46397206,0.4391099,0.3961369,0.5941794,0.5022232,0.55593216,0.5081316,0.46523952,0.31061912,0.24948359,0.29896337,0.27419063,0.28455293,0.28626087,0.23556474,0.314902,0.26662543,0.3355495,0.28151616,0.23907202,6.7423577,89.99182,69.45647,30.913698,2.490254,20.407963,16.879877,14.846742,-0.73674315,11.990288,8.163219,13.233897,2.3113225,10.425107,4.2359333,9.628443,3.525912,9.394483,6.514841,8.016948,-3.1649158,7.9574385,5.019277,7.210881,-3.2975655,6.696561
